time,volume,mid_open,mid_high,mid_low,mid_close,bid_close,ask_close,spread
2026-04-28 12:00:00+00:00,10668,1.1683,1.17,1.16775,1.16969,1.16961,1.16977,0.00015999999999993797
2026-04-28 13:00:00+00:00,11095,1.1697,1.17038,1.16884,1.16975,1.16966,1.16984,0.000180000000000069
2026-04-28 14:00:00+00:00,12369,1.16974,1.17034,1.16906,1.17009,1.17001,1.17017,0.00015999999999993797
2026-04-28 15:00:00+00:00,9087,1.1701,1.17158,1.17009,1.17137,1.17129,1.17145,0.00016000000000016001
2026-04-28 16:00:00+00:00,5325,1.17138,1.1717,1.17054,1.17105,1.17097,1.17113,0.00015999999999993797
2026-04-28 17:00:00+00:00,4641,1.17104,1.17177,1.17066,1.17136,1.17129,1.17144,0.0001500000000000945
2026-04-28 18:00:00+00:00,3741,1.17138,1.17162,1.17112,1.17118,1.1711,1.17125,0.00014999999999987246
2026-04-28 19:00:00+00:00,2837,1.17117,1.17152,1.1707,1.171,1.17091,1.17108,0.00017000000000000348
2026-04-28 20:00:00+00:00,1863,1.17097,1.17153,1.17094,1.17127,1.17117,1.17137,0.00019999999999997797
2026-04-28 21:00:00+00:00,305,1.1713,1.17161,1.17129,1.17142,1.17118,1.17165,0.00046999999999997044
2026-04-28 22:00:00+00:00,2201,1.17143,1.17184,1.17142,1.17158,1.17149,1.17166,0.00017000000000000348
2026-04-28 23:00:00+00:00,838,1.17158,1.17178,1.17154,1.17177,1.17169,1.17185,0.00016000000000016001
2026-04-29 00:00:00+00:00,2290,1.17177,1.17208,1.17146,1.17156,1.17148,1.17165,0.00017000000000000348
2026-04-29 01:00:00+00:00,5658,1.17158,1.17162,1.1707,1.17121,1.17113,1.17129,0.00015999999999993797
2026-04-29 02:00:00+00:00,3368,1.17124,1.17168,1.17072,1.17076,1.17068,1.17084,0.00016000000000016001
2026-04-29 03:00:00+00:00,2010,1.17076,1.17108,1.17051,1.1706,1.17051,1.17068,0.00017000000000000348
2026-04-29 04:00:00+00:00,1217,1.1706,1.17078,1.17044,1.17056,1.17048,1.17065,0.00017000000000000348
2026-04-29 05:00:00+00:00,3094,1.17057,1.17058,1.16982,1.17007,1.16999,1.17015,0.00015999999999993797
2026-04-29 06:00:00+00:00,4585,1.17008,1.17042,1.16965,1.16999,1.16991,1.17007,0.00015999999999993797
2026-04-29 07:00:00+00:00,6172,1.16991,1.17083,1.16982,1.17054,1.17046,1.17061,0.00014999999999987246
2026-04-29 08:00:00+00:00,6799,1.17053,1.17058,1.16936,1.17002,1.16994,1.17009,0.0001500000000000945
2026-04-29 09:00:00+00:00,5191,1.17003,1.17045,1.1696,1.16976,1.16968,1.16984,0.00015999999999993797
2026-04-29 10:00:00+00:00,4120,1.16976,1.17094,1.16964,1.17092,1.17083,1.17102,0.00018999999999991246
2026-04-29 11:00:00+00:00,5268,1.17094,1.17098,1.16998,1.17011,1.17003,1.17019,0.00016000000000016001
2026-04-29 12:00:00+00:00,8764,1.17011,1.17082,1.16935,1.1699,1.16982,1.16998,0.00015999999999993797
2026-04-29 13:00:00+00:00,12188,1.1699,1.17034,1.16826,1.16888,1.1688,1.16896,0.00015999999999993797
2026-04-29 14:00:00+00:00,10677,1.16886,1.17032,1.16838,1.1701,1.17002,1.17018,0.00015999999999993797
2026-04-29 15:00:00+00:00,12007,1.1701,1.17042,1.16874,1.16948,1.1694,1.16956,0.00015999999999993797
2026-04-29 16:00:00+00:00,7563,1.16948,1.16988,1.16836,1.16847,1.16839,1.16855,0.00015999999999993797
2026-04-29 17:00:00+00:00,7075,1.16846,1.1689,1.16798,1.16875,1.16862,1.16888,0.00025999999999992696
2026-04-29 18:00:00+00:00,20218,1.1687,1.1691,1.16612,1.16722,1.16715,1.1673,0.0001500000000000945
2026-04-29 19:00:00+00:00,8603,1.16721,1.16806,1.16672,1.16763,1.16755,1.16771,0.00015999999999993797
2026-04-29 20:00:00+00:00,4316,1.16762,1.16776,1.16708,1.16758,1.16747,1.16769,0.00021999999999988695
2026-04-29 21:00:00+00:00,2890,1.16789,1.16803,1.16741,1.1675,1.16717,1.16782,0.0006500000000000394
2026-04-29 22:00:00+00:00,1986,1.16752,1.16788,1.16711,1.16778,1.1677,1.16787,0.00017000000000000348
2026-04-29 23:00:00+00:00,1575,1.1678,1.16865,1.1676,1.16846,1.16838,1.16854,0.00015999999999993797
2026-04-30 00:00:00+00:00,5498,1.16846,1.16896,1.16792,1.16793,1.16785,1.16801,0.00015999999999993797
2026-04-30 01:00:00+00:00,4780,1.16792,1.16818,1.16733,1.16745,1.16738,1.16752,0.00013999999999980695
2026-04-30 02:00:00+00:00,5444,1.16744,1.16766,1.16626,1.1667,1.16662,1.16677,0.0001500000000000945
2026-04-30 03:00:00+00:00,4241,1.1667,1.16712,1.16648,1.1666,1.16652,1.16667,0.0001500000000000945
2026-04-30 04:00:00+00:00,4729,1.16659,1.16662,1.16551,1.16601,1.16593,1.16609,0.00016000000000016001
2026-04-30 05:00:00+00:00,4190,1.16602,1.16647,1.16589,1.16594,1.16586,1.16601,0.0001500000000000945
2026-04-30 06:00:00+00:00,6466,1.16592,1.16706,1.1658,1.16703,1.16696,1.1671,0.000140000000000029
2026-04-30 07:00:00+00:00,7828,1.16702,1.1684,1.167,1.16796,1.16788,1.16805,0.00017000000000000348
2026-04-30 08:00:00+00:00,11749,1.16797,1.16976,1.16742,1.168,1.1679,1.16811,0.00021000000000004349
